response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
14010f67-3e39-48c2-a2ea-7c731675883a,Julio,viewing,cow,[What's yout answer?] Monkey! [Alright] Penguin,NA,incorrect_response,NA
14010f67-3e39-48c2-a2ea-7c731675883a,Janie,container,bucket,[What's your answer?] A teddy bear [Alright],NA,incorrect_response,NA
14010f67-3e39-48c2-a2ea-7c731675883a,Janie,container,cup,"[What do you think?] The bear, the (beer?), the (beer?). [Alright.]",NA,incorrect_response,NA
14010f67-3e39-48c2-a2ea-7c731675883a,Janie,container,potato,[What do you think? *pause/silence* You got an answer?] *pause* Hippo. [Alright],NA,incorrect_response,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,viewing,cow,"[Do you want to listen to it again?] I, I can't, I just need... [Let's try listening to it again. It was a lot and then you can tell what you think.] *replays question* I don't know. [That's okay. It's okay to guess. So you can say anything that you're thinking.] Um, I don't, I'm thinking I don't know. [Okay.]",NA,incorrect_noresponse,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,viewing,keys,"Because the moon wasn't out yet. Bcause it was, because it was not nighttime yet. [Anything else to add?] No.",NA,target_solution,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,viewing,bedroom,Because he was fast. [Do you have anything else to add?] No.,NA,incorrect_response,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Janie,gender,teacher,"[Do you want to hear it again?] I, I don't know. [Listen to it again.] *replays* I don't know.",NA,incorrect_noresponse,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Janie,gender,basketball,"I don't know. [Do you want to listen to it again?] No. [You can guess.] Be, Because there was girls at that team. [Can you say a little bit more?] Because I don't have anything else. [Can you just say it again? A little clearer?] Because they only had girls on the team.",NA,target_solution,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Janie,gender,firefighter,Because it was the sister.,NA,target_solution,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,container,bucket,"Um, because, because there was no water in it.",NA,target_solution,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,container,cup,"I don't know. [You wanna listen to it again?] No. [You wanna make a guess?] I don't know what to say. [Why don't we just try listening to it again and see if you get a thought.] *replays question* I don't know. [Do you want to give a guess?] Um, because, um, because the tissue was already wet. [Interesting guess.]",NA,incorrect_response,NA
147b7f4d-2a48-414b-980a-3471d73589e6,Julio,container,potato,"I don't know. [Let's listen to it again and see it you can give a guess.] *replays question* I don't know. [Can you give a guess?] Because it was, because it had more potatoes in it.",NA,alternative_solution,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Janie,viewing,bedroom,[Do you know? Wanna listen to it again?] *replays question*,NA,incorrect_noresponse,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Janie,viewing,keys,Because she could see in the dark [She could see in the dark? Let's see],NA,incorrect_response,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Julio,container,bucket,"Um, because there was no water in the bucket. [There's no water in the bucket. That's a good idea.]",NA,target_solution,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Julio,container,cup,"I don't know... [Let's have a guess.] No [Okay, let's see]",NA,incorrect_noresponse,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Julio,container,potato,Because the bag is bigger than the other ones. [The bag is bigger?],NA,alternative_solution,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Janie,gender,firefighter,"I don't know. I don't know. [So the older one is the brother of the younger one, but the younger one's not the brother of the older one.] I don't know.",NA,incorrect_noresponse,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Janie,gender,teacher,Because um... The older one is the brother. [The older one is the brother? Let's see.],NA,target_solution,NA
21f354b9-d2b6-4669-9866-62f7adc4f7eb,Janie,gender,basketball,"Because the boys got bad at... [And then... Who was on the basketball team?] I don't know [Okay,]",NA,incorrect_response,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Julio,viewing,cow,"[No, don't click. what do you think?] Because it was still light outside. [There was light outside?] Yeah. [That was the middle of the night.]",NA,target_solution,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Julio,gender,firefighter,I don't know. [Do you have any guesses?] No. [Okay.],NA,incorrect_noresponse,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Julio,gender,basketball,I don't know. The team had more points. [Do they have more toys?] They had more points. [Oh.],NA,incorrect_response,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Janie,gender,teacher,I don't know. [You don't even have a guess?],NA,incorrect_noresponse,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Janie,container,potato,Because she had one bag and he had two bags.,NA,incorrect_response,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Janie,container,bucket,There was no water inside.,NA,target_solution,NA
28bb61e8-b3dc-4519-a61b-6ad69be51356,Julio,container,cup,No water was inside.,NA,target_solution,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Julio,gender,teacher,"Good! [You think it's good? Can you tell me more about that?] I don't know. Maybe I think - It's bad [Oh, you think it's bad?] Yeah [Can you tell me more about that?] Like what? [Why do you think it's bad?] Because it's good [Okay, okay, you can hit next now]",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Julio,gender,firefighter,"Good [Can you tell me more?] What? [Why do you think its good?] Because they like, they're two firefigthers and share pizza [Oh. You can click next. You okay?] Yes",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Janie,viewing,bedroom,"Uhm, it was good? [Can you tell me more?] It was good! [Why?] Because it was good [*Laughs* Ok, are you done? Answer? Is that your answer?] Hmm, yeah [Ok]",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Janie,viewing,keys,"Uhm, what's the light? [Hmm, an answer. Can you tell me why that is?] *fussy* [You can say no, that's it. You don't have to... You don't have to do this one. What do you think?] Think what? Wait, what happened to that? [Okay, remember to touch it]",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Janie,viewing,cow,With the lights one [What?] With the lights on! [Good! You can hit next],NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Julio,container,potato,"[Get the answer first. Answer first] Um, it would be good [Okay, do you know why it would be good?] Because it would be good [Okay]",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Julio,container,cup,"[Look at that! What animal is that?] Giraffes [Oh, it kind of looks like a giraffe. It's actually a lion] *pause* Good [How did the tissue not get wet?] Good. Good [What do you mean by good?] Because it was good [Ah, ok]",NA,incorrect_response,NA
34e9a9d3-e363-4a5f-9176-7a06e35357f5,Julio,container,bucket,"[How could that be?] Good. Good [How did he not get wet when he dropped the bucket?] Um, good. Good! [You're not answering the question] Well, it's good [He dropped a bucket but he didn't get wet. How did that happen?] Good! [How?] Good! [*Laughs* Stop yelling at me] Well, it's good. How good [So how come he dropped the bucket but he didn't get wet?] That was good [Ok]",NA,incorrect_response,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Janie,viewing,bedroom,I am guessing.,NA,incorrect_response,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Janie,gender,teacher,[Pig.] Piggy yay. I love. [Do you have any thoughts on this one?] *silence* *shakes her head* [No?],NA,incorrect_response,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Janie,container,cup,*no response* *distracted by something on the desk*,NA,incorrect_noresponse,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Julio,container,bucket,"[Wow, reindeer.] Reindeer! *child asked for water* [Do you want to hear it again or do you have an answer?] *Drinks water* Mommy, I had to spit out water on the ground because there's somehting in there that I was not supposed to drink. [Okay, what would you answer to this riddle?] I wanna hear it one more time too. [They want to hear your thoughts. Do you have a thought or we can just press next and hear the answer.]",NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Julio,container,potato,I don't know it. [You need to answer the question baby. Did you hear it? You want to hear it again?] *unclear audio* [Ok listen] *replays question* [How can this be?] *unclear audio* Funny.,NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Julio,container,cup,*unclear audio* [How could that be baby?] Could that be. *unclear audio* [How could that be baby?] Could that be. [You wanna hear it again?] *replays question* [What do you think?] I think she's seen it.,NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Janie,container,bucket,"[Okay, baby. How could that be?] Could that be!",NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Janie,viewing,keys,"We got a pig [How could she see her keys, baby?] See her keys- oink, oink, oink, oink, oink",NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Janie,viewing,cow,[How could the driver see the cow?] See cow. How could the driver see the cow?,NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Julio,viewing,bedroom,[How did Timmy get into the bed before the room turned dark? Do you wanna guess?] Guess.,NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Julio,gender,teacher,Yeah tobea tobea *random noise* [How could this be?] Could this be... Hi bear! Teddy Bear.,NA,incorrect_response,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Julio,gender,basketball,[How could this be?] That.,NA,incorrect_noresponse,NA
5547d144-18d1-4eac-ab4b-d600fb0b72cc,Janie,gender,firefighter,"*unclear audio* [How could that be?] Yeah, that be.",NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Janie,viewing,cow,"*clicks next* Oh I didn't say anything. Should I press it? [It's fine, I'm just going to say you didn't answer]",NA,incorrect_noresponse,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Janie,container,bucket,Yes [Click next] Bad,NA,incorrect_response,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Julio,container,potato,[Go ahead. Click next. Click next] *fussy* [Do you want to click next or do you want me to?] If he brings the bags and he spills it. Click the green button? I can't click the green button...,NA,incorrect_response,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Julio,container,cup,It's a taste if you get wet. It's fine. You just throw it in the trash. Mom! *clicks next*,NA,incorrect_response,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Julio,gender,teacher,"If the artist came and they just store a bag and there was a bag there, they wouldn't come to school again because the teacher would have blamed them [Oh my... Ok, you click the green button]",NA,incorrect_response,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Janie,gender,basketball,"[Answer the question. Do you want me to play it again? Yes?] *replays question* So, if the boy win the team, you'll get something to win the team [Click next]",NA,incorrect_response,NA
61fc8f88-4534-4d4a-8491-f26e053b5ec6,Janie,gender,firefighter,"So, if they would be on the 2, if they would be more on the 2 team, and they were 2 brothers. They will... Play basketball and they don't win, they don't cry, and they don't get a surprise. Mom! [Oh honey]",NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Julio,viewing,cow,They move out the road? Cow?,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Julio,viewing,keys,A light?,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Julio,viewing,bedroom,So he walked in the dark? Maybe?,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Janie,container,bucket,Drop a toilet down? [I'm not talking about toilets] Sorry.,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Janie,container,potato,Um... Dolly? In the tidal bath?,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Janie,gender,basketball,Mimo in the bucket?,NA,incorrect_response,NA
889ead63-a8ef-46c8-a174-5e657d3cc12c,Julio,gender,teacher,They pay?,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Julio,gender,teacher,[What do you think? Just say what you think. Ok? *unclear audio* Can you say what you think?] Yes *clicks next*,NA,incorrect_response,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Julio,viewing,bedroom,"She, she looked the same or she was lying.",NA,incorrect_response,NA
91853daf-eae5-4245-845c-96d21fbc2137,Julio,gender,firefighter,"[Are you ready to answer?] I don't even know what to read. [here, let's play it again] *replays question* I don't even know what to...[You guess?] No? [you can take any guess. We'll hear it one more time?] *nods* That won't work. *replays question* I don't know, Mama. [It's okay, it's okay. Want to hear it one more time?] No, that won't help. [Umm, just want to try?] I don't want to. [Do you want to take a guess?] I don't know, Mama. [Okay, we'll move on to the next, okay?]",NA,incorrect_noresponse,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,container,potato,"[You're gonna have to sit if you wanna do it. *pause* What's your answer? You can guess]  Uh, because he had more potatoes [Say it in a normal voice] Because he had more potatoes. [Okay, are you done answering? Okay,]",NA,alternative_solution,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,container,bucket,Because there was only one drip in,NA,target_solution,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,container,cup,Because the tissue was protected. [Can you say what you mean by protected?] Because it has paper,NA,incorrect_response,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Julio,gender,basketball,Because she was not good at the game,NA,incorrect_response,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Julio,gender,firefighter,Because they didn't know each other,NA,incorrect_response,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Julio,gender,teacher,"Because they, they didn't walk this at the same buildings.",NA,incorrect_response,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,viewing,cow,"Because he, the sunlight was shining down [What kind of light was shining down?] Sunlight",NA,target_solution,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,viewing,keys,Because the light was shining on the roof [What kind of light?] A headlight,NA,alternative_solution,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,Janie,viewing,bedroom,Because he was a fast walker.,NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,gender,basketball,"[Can you say an answer? If you need to hear it again, we can replay it.] replay it. [Okay, so they're gonna ask you a question and they want to know your answer. Yeah, here comes your question.] *replays question* 51 points? [51 points?] yeah. [Okay. ]Mom, I can click next. [Okay.]",NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,gender,firefighter,"Replay. [Replay?] *replays question* So, having a pizza right? [They're sharing pizza?] Uh-huh. *unclear audio*[That's your answer? Okay.]",NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,gender,teacher,I would...so...don't have any sisters...so... [that's the answer? that she doesn't have any sisters?] Yeah. [Okay.],NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Janie,viewing,keys,"By the light, mom. by the light. [By the light? Thank you, click next and we will find out the answer.]",NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Janie,viewing,bedroom,Because the closet light was on? [Because the closet light was on? I like your answer.],NA,alternative_solution,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Janie,viewing,cow,because it was not the night time yet.,NA,target_solution,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,container,bucket,He did it that way with it and *unclear audio* did not dispel them to it.,NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,container,cup,"[Because there's a lid on! right? [Because there is a lid on. Click next, let's find out.]",NA,incorrect_response,NA
cd4649c7-866d-492a-a14b-debfcf8e28a7,Julio,container,potato,"Because one is heavier and one is not heavy, so...let's see the answer.",NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,gender,firefighter,[Did you hear the riddle?] No! [Okay. Listen.] *replays question* [You don't know? What do you think might be the answer?] Because they're both the same. [Because they're both the same. Okay.],NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,gender,teacher,"They switch to the same, they switch to different computers. [Yeah, but what's the answer to the riddle do you think? Do you need to hear it again?] *replays question* [What do you think?] How do you think of this? [Well, they want to know what you think though.] I don't know. *distraction* What are those? [Those are fancy eggs that used to be my grandmother's. Do you have an answer for the riddle or do you just say I don't know? Okay.]",NA,incorrect_noresponse,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,gender,basketball,[What do you think? Did you hear the question?] Yes. [Yes or no?] No. *replays question* Cuz one of them scored two. [Cuz one of them scored two.],NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Julio,container,potato,[Do you want to hear it again? Do you want to hear the riddle again?] Because they both have the same amount.,NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Julio,container,bucket,You must have had high edges. [You must have had high edges?] Yes. [Okay.],NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Julio,container,cup,Because there was nothing in it.,NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,viewing,bedroom,"[Hmm. What do you think?] Because it didn't turn dark at all. [Because it didn't turn dark what?] At all. [ It didn't turn dark at all. So he turned off the light switch and it didn't turn dark?] No, and she didn't even turn off the light switch. [Oh, because he didn't turn off the light switch.] Yeah. [OKay.]",NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,viewing,keys,[Hmm. What do you think?] She dropped them in front of her. [Because she dropped them in front of her?] Yes. [But what did she see with if she couldn't shine a light?] She would use her flashlight. [She would use her flashlight? Okay.],NA,incorrect_response,NA
e08cf3c5-074d-4866-9f0a-f40e122257b5,Janie,viewing,cow,[What do you think?] I don't know. [You don't even have a guess? No guess even?] No guess. [Okay.],NA,incorrect_noresponse,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,gender,teacher,Uhm... It could be weird?,NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,gender,basketball,Funny.,NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,gender,firefighter,Hmm.. hmm.. Weird. [Can you listen to what they say?] *replays question*,NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Janie,container,bucket,Huh? The piggy!,NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Janie,container,potato,"This can be weird. [But, did you hear how they are giving you some possible answers?] Yeah, this can't be funny. [Okay, listen. Let's hear what they say]",NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Janie,container,cup,"Now that's weird, right? [Okay, but how could it be, though? Wanna listen to it again?] No. *replays question* So they would say weird. [You have to give some... A guess. How do you think that could be.] Uhm... funny?",NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,viewing,keys,"Uhm.. she... She found it in her room [Okay, but could she find it?] Hmm.. She went for it and her dadoes *unclear audio*",NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,viewing,bedroom,"She ran, he ran so fast, that he got into bed.",NA,incorrect_response,NA
e96c0808-90a4-45de-95fc-9999f3688f25,Julio,viewing,cow,Uhm.. he put on his flashlight. And he saw it.,NA,incorrect_response,NA
fb87300e-60ee-4c21-aa7b-78f03d5b851a,Julio,container,bucket,Because... *unclear audio* have another.,NA,incorrect_response,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,viewing,cow,"Because you e.... because some people can sleep in the dark, see in the dark.",NA,incorrect_response,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,viewing,bedroom,*looks at mom and around the room* [You have to say it and you have to guess.] Thinking. [Okay. Or I can also replay.] He was very fast.,NA,incorrect_response,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,viewing,keys,"Because it wasn't night, it was day!",NA,target_solution,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Julio,container,potato,Because one bag has bigger potatoes than the other.,NA,alternative_solution,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Julio,container,cup,Because the sippy cup wasn't actually full.,NA,incorrect_response,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Julio,container,bucket,Because it was full of something else.,NA,alternative_solution,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,gender,basketball,Because the girls were better.,NA,incorrect_response,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,gender,teacher,Because she is lying?,NA,alternative_solution,NA
220bb6be-86b9-4b25-a430-06929ffc4fda,Janie,gender,firefighter,Mm-hmm. I don't know. [Do you want to guess?] Mm-hmm. [Are you sure?] Mm-hmm. [It's okay if it's not right.],NA,incorrect_noresponse,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,container,bucket,"[Yeah, how could that be?] Hmm... [Okay.]",NA,incorrect_noresponse,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,container,potato,[So how can this be? You gotta answer the question. Don't press next think.] Because he has four bags.,NA,incorrect_response,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,container,cup,Oh! It wasn't full.,NA,incorrect_response,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Janie,viewing,cow,Umm... because it wasn't foggy.,NA,incorrect_response,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Janie,viewing,keys,"Did they say it was out night? [I don't know, honey. I didn't listen. It's you who are supposed to be listening.] Because it was the day.",NA,target_solution,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Janie,viewing,bedroom,Hmm. He... one.,NA,incorrect_response,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,gender,firefighter,The younger one is his cousin?,NA,incorrect_response,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,gender,basketball,What is it? [Hey you're gonna answer. Why do you think? Why didn't any boys score?] Because the girls... because the other team kept steering the ball from them.,NA,target_solution,NA
2dee9a69-0c8e-4d65-b119-1b334b25edca,Julio,gender,teacher,Because she forgot? [She doesn't have a sister.],NA,alternative_solution,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,viewing,cow,That they have a very good eyesight.,NA,incorrect_response,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,viewing,bedroom,That he was close enough to reach the light switch.,NA,incorrect_response,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,viewing,keys,Because they were out in the middle and the sun is shining enough that she could see it.,NA,target_solution,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Julio,container,cup,Because the lid was on.,NA,incorrect_response,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Julio,container,bucket,Because it landed on how it should.,NA,alternative_solution,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Julio,container,potato,"Because one, because the one that weighs more, it has way more stuff than the one with, one with three bags. They barely have any stuff, or just...",NA,target_solution,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,gender,basketball,"Because the other team keep though forgetting which, hoop was it their team, scoring in the wrong one.",NA,incorrect_response,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,gender,teacher,[Did you hear it?] Um no. *his sister asked her mom to blow the balloon* Because the artist doesn't remember,NA,alternative_solution,NA
37a1179a-160d-47de-a79d-5f6aa0a49be9,Janie,gender,firefighter,Because the other one is a girl.,NA,target_solution,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,container,cup,"[Okay, you can give it your best guess.] I don't have a guess. [Okay.]",NA,incorrect_response,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,container,bucket,"[I can replay that question if you want.] I know it. [Okay.] [Okay, do you want to just say what you're thinking?] Umm, um... [You don't know?] Em.",NA,incorrect_response,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,container,potato,"Replay it. Umm. Which one is the one with three bags? [You mean what's the person's name?] Em. [Maybe that was Tom. Maybe Barney was the first one, but I'm--] Tom, I think it was Tom. Maybe Tom didn't have any potatoes.",NA,target_solution,NA
589f0980-027c-46d1-b47b-398e039b35e3,Janie,viewing,cow,I have no idea.,NA,incorrect_noresponse,NA
589f0980-027c-46d1-b47b-398e039b35e3,Janie,viewing,keys,There is no response.,NA,incorrect_noresponse,NA
589f0980-027c-46d1-b47b-398e039b35e3,Janie,viewing,bedroom,"The windows were open , and there were still light outside.",NA,target_solution,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,gender,teacher,I have no idea.,NA,incorrect_noresponse,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,gender,basketball,There were no boys on the team. [What's on the team instead?] Girls.,NA,target_solution,NA
589f0980-027c-46d1-b47b-398e039b35e3,Julio,gender,firefighter,They are brother and sister.,NA,target_solution,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,gender,firefighter,"Um, how could that be? Um... they are cousins?",NA,incorrect_response,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,gender,teacher,Ahahahahaha. Teacher's a bully.,NA,incorrect_response,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,gender,basketball,Hm. I do not know. [Do you want to guess? Or do you want me to play it again?] I do not know.,NA,incorrect_noresponse,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Julio,viewing,cow,Hmm. Um. He heard the cow snoring.,NA,incorrect_response,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Julio,viewing,keys,"Umm. They were shiny, I guess. [That's your answer?]",NA,alternative_solution,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Julio,viewing,bedroom,Hmm. Aw. His sibling turned it off for him - if he has one.,NA,incorrect_response,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,container,bucket,Hmm. 'Cause the water soaked up in the carpet.,NA,incorrect_response,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,container,cup,Umm. I do not know.,NA,incorrect_noresponse,NA
68c1ec69-83ad-4481-9c3c-23ad745441d3,Janie,container,potato,"He has more like, he has heavier stuff inside the bag [Who has heavier stuff inside the bag?] Um the one with one I forget his name [Barney this one with one.] Barney. [He has heavier stuff inside his bag?] Uh -huh.",NA,alternative_solution,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Janie,container,bucket,"Right. [It's not, they're not asking you right. They're asking you to think of how can that be. Listen.] [Do you know how that could be? Do you have any guesses?] *inaudible* [No, they're not asking a yes or no question. They're asking how could it be? How could the, what they just said how could that have happened?] I think I know. *whispers* [Okay, you want] Careful. [Carefully, okay.]",NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Julio,viewing,cow,"Eat or serve. Or see. [Hmm?] See us in. *unclear* Eat? [No, how can the driver see the cow?] *sister: if every light is off* *child whispers, eyes* [With his eyes? Okay.] With his eyes.",NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Julio,viewing,keys,In the darkness. [Okay.],NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Julio,viewing,bedroom,*whispers* [He got into bed fast?],NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Janie,gender,firefighter,"*whispers, wrong* [Wrong? Okay.]",NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Janie,gender,teacher,"*whispers, right* [Right? Okay.]",NA,incorrect_response,NA
7d83398d-cafb-4379-8986-b20d8c9c1b8b,Janie,gender,basketball,"*whispers, middle* [In the middle?]",NA,incorrect_response,NA
