response_uuid,response_video_privacy,response_databrary,gender,languages,child_hashed_id,trial_num,questionAndResponseDuration,parentCode,question_set,question_id,age_months,trial_number,transcriber_id,response_transcript,feedback_transcript,transcriber_comments,trial_exclusion_reason,parentCode_judgedBy,coder_id,response_category
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,3,23.167,similar,container,bucket,55,4,Julio,"Um, because there was no water in the bucket. [There's no water in the bucket. That's a good idea.]",[You're right! Good job getting the riddle],NA,include,parent,Julio,target_solution
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,4,22.725,no_answer,container,cup,55,5,Julio,"I don't know... [Let's have a guess.] No [Okay, let's see]","[Well, it's a tricky one]",NA,include,parent,Julio,incorrect_noresponse
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,5,21.878,different,container,potato,55,6,Julio,Because the bag is bigger than the other ones. [The bag is bigger?],"[Oh, that's a different answer. I thought your answer made sense too] Halway done [Right, we are halfway done]",NA,include,parent,Julio,alternative_solution
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,6,28.243,no_answer,gender,firefighter,55,7,Julio,"I don't know. I don't know. [So the older one is the brother of the younger one, but the younger one's not the brother of the older one.] I don't know.","[She was a girl, so she was a sister and not a brother.]",NA,include,parent,Janie,incorrect_noresponse
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,7,29.326,similar,gender,teacher,55,8,Julio,Because um... The older one is the brother. [The older one is the brother? Let's see.],[Yeah! You got it right. Good job.],NA,include,parent,Janie,target_solution
21f354b9-d2b6-4669-9866-62f7adc4f7eb,scientific,yes,f,en,RAKLNE,8,26.102,similar,gender,basketball,55,9,Julio,"Because the boys got bad at... [And then... Who was on the basketball team?] I don't know [Okay,]",[Yeah the girls were the...],NA,include,parent,Janie,incorrect_response
13bb4c00-f3b7-4e07-8314-5bbb31f48399,private,yes,f,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,0,37.885,different,container,potato,60,1,Julio,"[You're gonna have to sit if you wanna do it. *pause* What's your answer? You can guess]  Uh, because he had more potatoes [Say it in a normal voice] Because he had more potatoes. [Okay, are you done answering? Okay,]",[Ready for another one?],NA,include,parent,Janie,alternative_solution
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,1,27.476,similar,container,bucket,60,2,Julio,Because there was only one drip in,*no reaction*,NA,include,parent,Janie,target_solution
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,2,28.725,different,container,cup,60,3,Julio,Because the tissue was protected. [Can you say what you mean by protected?] Because it has paper,*no reaction*,NA,include,parent,Janie,incorrect_response
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,3,18.532,different,gender,basketball,60,4,Julio,Because she was not good at the game,*no reaction*,NA,include,parent,Julio,incorrect_response
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,4,20.494,different,gender,firefighter,60,5,Julio,Because they didn't know each other,*no reaction*,NA,include,parent,Julio,incorrect_response
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,5,29.918,different,gender,teacher,60,6,Julio,"Because they, they didn't walk this at the same buildings.",*no reaction*,NA,include,parent,Julio,incorrect_response
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,6,38.488,similar,viewing,cow,60,7,Julio,"Because he, the sunlight was shining down [What kind of light was shining down?] Sunlight","Right! Only two more? Oh, one more!",NA,include,parent,Janie,target_solution
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,7,35.613,different,viewing,keys,60,8,Julio,Because the light was shining on the roof [What kind of light?] A headlight,Yeah...,NA,include,parent,Janie,alternative_solution
b6eb2566-16a2-49c2-8e78-3bb5fe5fe7c5,scientific,yes,m,en,56c54U,8,32.181,different,viewing,bedroom,60,9,Julio,Because he was a fast walker.,*no reaction*,NA,include,parent,Janie,incorrect_response
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,0,93.458,no_answer,viewing,cow,64,1,Janie,"[Do you want to listen to it again?] I, I can't, I just need... [Let's try listening to it again. It was a lot and then you can tell what you think.] *replays question* I don't know. [That's okay. It's okay to guess. So you can say anything that you're thinking.] Um, I don't, I'm thinking I don't know. [Okay.]",[Are you ready for the next one?] Yeah.,NA,include,parent,Julio,incorrect_noresponse
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,1,43.251,similar,viewing,keys,64,2,Janie,"Because the moon wasn't out yet. Bcause it was, because it was not nighttime yet. [Anything else to add?] No.","*smiles* [Yeah, that was the same as what you said.]",NA,include,parent,Julio,target_solution
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,2,39.006,different,viewing,bedroom,64,3,Janie,Because he was fast. [Do you have anything else to add?] No.,[Do we keep going?] I'm ready.,NA,include,parent,Julio,incorrect_response
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,3,57.362,no_answer,gender,teacher,64,4,Janie,"[Do you want to hear it again?] I, I don't know. [Listen to it again.] *replays* I don't know.",*no reaction*,NA,include,parent,Janie,incorrect_noresponse
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,4,70.43,similar,gender,basketball,64,5,Janie,"I don't know. [Do you want to listen to it again?] No. [You can guess.] Be, Because there was girls at that team. [Can you say a little bit more?] Because I don't have anything else. [Can you just say it again? A little clearer?] Because they only had girls on the team.","*brother standing next says, how can it say the same thing now that other person said?*",NA,include,parent,Janie,target_solution
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,5,19.954,similar,gender,firefighter,64,6,Janie,Because it was the sister.,[Great.] Same as me. [Same as you.],NA,include,parent,Janie,target_solution
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,6,24.832,similar,container,bucket,64,7,Janie,"Um, because, because there was no water in it.",[Nice job.] *smiles*,NA,include,parent,Julio,target_solution
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,7,81.281,different,container,cup,64,8,Janie,"I don't know. [You wanna listen to it again?] No. [You wanna make a guess?] I don't know what to say. [Why don't we just try listening to it again and see if you get a thought.] *replays question* I don't know. [Do you want to give a guess?] Um, because, um, because the tissue was already wet. [Interesting guess.]",*no reaction*,NA,include,parent,Julio,incorrect_response
147b7f4d-2a48-414b-980a-3471d73589e6,scientific,yes,f,en,73VNMT,8,51.032,similar,container,potato,64,9,Janie,"I don't know. [Let's listen to it again and see it you can give a guess.] *replays question* I don't know. [Can you give a guess?] Because it was, because it had more potatoes in it.","[Well, fewer potatoes would have worked, too.]",NA,include,parent,Julio,alternative_solution
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,0,186.368,no_answer,viewing,cow,73,1,Janie,"[Say it out loud what you think.] *child whispers* [I can't help you so you can just guess or if you'd like you want to replay it to listen to it again. To hear all the clues. Or are you ready to talk?] I... [Do you understand? So they could see the cow because it gave you some clues. The moon is not out, the street lights are not on, the cars lights are not on. So that gives you a clue that, oh, day time. That's how the driver saw the cow. Do you understand now? Do you understand? I need to hear you. Do you understand?] Yea. [So what is the answer? What was the answer? What was the answer?] There was day time. [Yeah. Okay. So let's try to think more critically with the next one.]",*no response*,NA,include,parent,Julio,target_solution
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,1,74.278,no_answer,viewing,bedroom,73,2,Janie,"*looks at mom* [Don't look at me honey, you want to replay it one more time? Like try to imagine what you're seeing.] *shakes head* [You don't know? You can't think of why the why he got into bed before the room turned dark?] [Okay.]","[Do you understand? It's similar to the cow Leo. He turned off the light in his room. But he was still able to walk to bed and it was okay because it was light outside. Okay, so now do you understand? Do you understand?] *nods* [Okay, because it was similar to the previous one, but okay.]",NA,include,parent,Julio,incorrect_noresponse
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,2,155.473,no_answer,viewing,keys,73,3,Janie,"*looks at mom* [Speak out loud. Come on. It's okay if you're not sure just say what you think it's a guess.] Not sure. [no, no, no, no, Leo, no, you started telling me, please say, why could she see, how could she see the keys and not have trouble picking them back up?] *squints at mom* *mom laughs* [Leo, you started, okay, let's, okay, I will replay.] *whispers to mom* [okay, but what do you think? What do you think? What were some clues that you heard? I Can't help you. All right. All I can do is replay the story for you.] *whispers to mom* [What?] [Okay, you know what I'm gonna play it one more time.] *looks at mom* [How could she see them, Leo? You don't know. You have no idea. And the last two stories didn't help you. Okay, cool.]","[*mom smirks* Okay. Leo, it's the same story as the previous two. You heard that the moon wasn't out yet and the lights weren't on, but she was able to find them. So the answer is she could find them because the sun was out. Do you understand? But it's the same story as the previous one. Did you understand those?] *starts blankly*",NA,include,parent,Julio,incorrect_response
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,3,84.525,no_answer,container,bucket,73,4,Janie,"[Okay. So, do you need to hear the story again? Okay. So, the first three were out.] [How can that be? Take a guess. Take a guess honey. It's holding a bucket and it fell but not a single drop of water spilled How could that be? Or there wasn't any water on the carpet? I can't remember what it said. How is there no water on the rug or carpet?] *whispers, I don't know* [You have no idea. Okay. So so far, you have no idea about any of these. Okay.]","[Okay, tell me the answer how come no water spilled?] Because there was no water inside. [What okay, yeah, yeah, because you know the bucket, the story said he was holding a bucket, right? Did it say there was a bucket what?] *mom points at screen*",NA,include,parent,Janie,incorrect_noresponse
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,4,57.469,similar,container,potato,73,5,Janie,[Let's hear it again. You wanna hear it again. Yeah.] *whispers* Doesn't have anything in it. [Okay say it out loud. Say it out loud honey.] Hmm. Because one bag doesn't have anything in it. His three bags don't have anything.,"[That's what you said, yeah. You said something similar.]",NA,include,parent,Janie,target_solution
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,5,92.6,no_answer,container,cup,73,6,Janie,"*whispers* I wanna hear it again. [Do you want to hear it again? Okay. You can speak out loud.] *looks at mom* [Can you think of some ideas?] *shakes head* [Do you want to hear it again or no? More more time, okay.] *looks at mom* [Not sure but do you have you know, even if it's wrong do you want to guess something? Do you want to guess something? No, so what's your answer?] I don't know. [Your answer is I don't know, okay.]",[Hmm. So it said the sippy cup was full but didn't say that it was full of liquid.],NA,include,parent,Janie,incorrect_noresponse
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,6,168.775,no_answer,gender,teacher,73,7,Janie,"[That's hard. All right. Do you want to hear it again? Let's hear it again.] *looks at mom* [What do you think? Hmm?] *whispers* [Do you want to play it one more time?] Yeah. [All right.] [Okay, I don't want you to say, ""I don't know, I don't know"" You've been saying that. I want you to speak to me about what you understand and what you don't understand. So what happened? The class goes with their teacher to a museum and what happens? Speak to me honey. Just, it's just me.] *whispers* [Speak to me out loud. Speak to me out loud.] I'm not sure. [You're not sure, you're not sure what happened they went to a museum and what happened. You don't know what happened? Did the kid see someone? Who?] An artist. [What did the teacher say?] That artist is my sister. [And what did the artist say?] I have no sister. [Mm -hmm. How could that be? Think maybe close your eyes. Imagine the scene take a guess.] [You can't guess?] I can't. [Okay, all right, so you don't know.]","[Get it? Because the teacher is a man. So the man said that artist is my sister and then the sister says well I have no sisters because she doesn't. She has a brother. The teacher is a man. Were you thinking that the teacher might be a woman?] Hm-mm. [Wait, do you understand it now?] Mm-hmm. [So why did the artists say I have no sisters?] Because the teacher was a man.",NA,include,parent,Julio,incorrect_noresponse
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,7,77.772,similar,gender,firefighter,73,8,Janie,"[Do you want to guess? You want to hear it again? Okay maybe the stories give you some hints.] *looks at mom* *whispers*[Yes. Yeah, say it.] Because the other one's a woman.",*both smile*,NA,include,parent,Julio,target_solution
8bf5994f-cc50-4459-a7be-abbfdfe7b651,private,no,m,en,2WAYCJ,8,42.18,similar,gender,basketball,73,9,Janie,"*whispers* [Okay, do you want to say that?] Because there's no boys? [Oh yeah, and do you want to say how you said it the first time? What you told me? They're all... say that?] I said that. [Say it out loud!] Because they're all girls.","[Similar. Yeah, because at first you said... What did you say you said they're all girls maybe but then you said boys didn't score I can't remember but it was similar. Could be that they had only girls on the team or that it was a co-ed team but only the girls scored]",NA,include,parent,Julio,target_solution
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,0,25.43,no_answer,gender,teacher,53,1,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,1,14.206,no_answer,gender,basketball,53,2,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,2,15.613,no_answer,gender,firefighter,53,3,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,3,28.385,no_answer,viewing,cow,53,4,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,4,26.755,no_answer,viewing,bedroom,53,5,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,5,26.34,no_answer,viewing,keys,53,6,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,6,17.245,no_answer,container,potato,53,7,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,7,17.309,no_answer,container,bucket,53,8,NA,NA,NA,NA,NA,NA,NA,NA
e927da8a-5a45-438e-8d0d-8c0b935ed94b,private,no,f,en,AEEYJG,8,16.111,no_answer,container,cup,53,9,NA,NA,NA,NA,NA,NA,NA,NA
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,0,17.942,no_answer,container,potato,89,1,Janie,*no response*,"Uh mama? It's raining. [Oh, okay, What did you say? Did you have an answer?] [They already said the answer Did you have an answer for how they did it?] No, they didn't give me an answer.",NA,skipped trial,parent,NA,NA
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,1,26.687,different,container,bucket,89,2,Janie,[How could that be?] Umm.. Because he catched it?,Hmm.,NA,include,parent,Julio,incorrect_response
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,2,17.685,different,container,cup,89,3,Janie,Because there was no water.,*smiles* Oh.,NA,include,parent,Julio,target_solution
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,3,18.438,different,gender,basketball,89,4,Janie,Because all the other people took the ball away.,*smiles* Oh.,NA,include,parent,Janie,incorrect_response
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,4,25.525,different,gender,teacher,89,5,Janie,Because she doesn't know if he has a sister?,"Brother? [Yeah, a teacher was a boy, not a girl.]",NA,include,parent,Janie,alternative_solution
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,5,55.163,different,gender,firefighter,89,6,Janie,Hmm. *makes random sounds* [Do you need to hear it again?] Mm-hmm. Because the younger one was the older one.,Oh!,NA,include,parent,Janie,incorrect_response
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,6,41.119,different,viewing,cow,89,7,Janie,"Because... He did have a son like that. [No, he didn't. They said he didn't have a son like that. Can you come up with another reason?] *shakes head*",Oh!,NA,include,parent,Julio,incorrect_response
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,7,27.753,similar,viewing,keys,89,8,Janie,Because it was daytime.,"[Yeah, you got it that time, nice.]",NA,include,parent,Julio,target_solution
e9ac5454-c4e4-4a4e-be37-e93c0264422c,scientific,yes,f,en,DZVLdC,8,33.209,similar,viewing,bedroom,89,9,Janie,Because it was the sun setting.,*no response*,NA,include,parent,Julio,target_solution
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,0,29.261,different,viewing,bedroom,79,1,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,1,29.854,similar,viewing,keys,79,2,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,2,27.149,no_answer,viewing,cow,79,3,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,3,18.715,different,container,bucket,79,4,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,4,15.698,similar,container,cup,79,5,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,5,18.384,similar,container,potato,79,6,NA,NA,NA,NA,NA,NA,Julio,incorrect_response
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,6,18.062,similar,gender,firefighter,79,7,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,7,21.915,different,gender,teacher,79,8,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
c09a96fe-ac39-42d7-8d3b-2ead63835737,private,no,m,en km,7VDc2d,8,14.949,no_answer,gender,basketball,79,9,NA,NA,NA,NA,NA,NA,Julio,incorrect_noresponse
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,0,41.627,different,gender,firefighter,91,1,Janie,"Um, how could that be? Um... they are cousins?",Oh.,NA,include,parent,Janie,incorrect_response
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,1,27.813,similar,gender,teacher,91,2,Janie,Ahahahahaha. Teacher's a bully.,Ma-wha.,NA,include,parent,Janie,incorrect_response
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,2,44.368,no_answer,gender,basketball,91,3,Janie,Hm. I do not know. [Do you want to guess? Or do you want me to play it again?] I do not know.,Ah.,NA,include,parent,Janie,incorrect_noresponse
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,3,58.269,different,viewing,cow,91,4,Janie,Hmm. Um. He heard the cow snoring.,*laughs*,NA,include,parent,Julio,incorrect_response
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,4,47.833,different,viewing,keys,91,5,Janie,"Umm. They were shiny, I guess. [That's your answer?]",*laughs*,NA,include,parent,Julio,alternative_solution
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,5,45.682,different,viewing,bedroom,91,6,Janie,Hmm. Aw. His sibling turned it off for him - if he has one.,"Oh, wow.",NA,include,parent,Julio,incorrect_response
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,6,48.816,different,container,bucket,91,7,Janie,Hmm. 'Cause the water soaked up in the carpet.,Oh.,NA,include,parent,Janie,incorrect_response
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,7,31.087,no_answer,container,cup,91,8,Janie,Umm. I do not know.,*no response*,NA,include,parent,Janie,incorrect_noresponse
68c1ec69-83ad-4481-9c3c-23ad745441d3,scientific,yes,m,en so,WWR64C,8,39.937,similar,container,potato,91,9,Janie,"He has more like, he has heavier stuff inside the bag [Who has heavier stuff inside the bag?] Um the one with one I forget his name [Barney this one with one.] Barney. [He has heavier stuff inside his bag?] Uh -huh.",Hmm. yeah.,NA,include,parent,Janie,alternative_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,0,58.892,different,container,potato,58,1,Janie,[Do you have an answer? Do you want me to replay the question?] Yes. [You can just guess.] What if the potatoes are bigger. [That's a guess.],*no response*,NA,include,parent,Julio,alternative_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,1,43.366,different,container,cup,58,2,Janie,*looks at mom and whispers* [I don't know the answer you have to give it your best guess. It's okay to guess.] *whispers* I actually want... [You can say it out loud.] Waterproof.,*no response*,NA,include,parent,Julio,alternative_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,2,83.334,no_answer,container,bucket,58,3,Janie,"*whispers* [You have to guess for yourself.] No you tell me. *inaudible whisper* tell me what to think. [Mmm, I'm not allowed to tell you what to think.] *whispers* [Okay, I just want to hear what you think and it's okay to give it your best guess. Just tell the koala what you think.] What did he say? I don't know.",*no response*,NA,include,parent,Julio,incorrect_noresponse
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,3,33.995,no_answer,gender,teacher,58,4,Janie,I don't know.,*no response*,NA,include,parent,Janie,incorrect_noresponse
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,4,25.229,similar,gender,firefighter,58,5,Janie,Because that one was the sister. [Say it out loud.] Because that one was the sister.,*smiles*,NA,include,parent,Janie,target_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,5,48.417,different,gender,basketball,58,6,Janie,*whispers* Because uh... Because there was no basketball.,*no response*,NA,include,parent,Janie,incorrect_response
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,6,66.395,similar,viewing,keys,58,7,Janie,"[Do you wanna listen to it again?] Because it was light outside. Hey! Because it was... [I heard your answer before, can you repeat it?] light outside.",I was right! [Good job.],NA,include,parent,Julio,target_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,7,45.704,similar,viewing,cow,58,8,Janie,"[Do you want to listen to it again?] No. Because it was light outside. [Okay, tell it to the camera.] Because it was light outside.",I was right.,NA,include,parent,Julio,target_solution
e2a7a024-0673-4349-a120-6828285bf46d,public,yes,f,en,YLTVXG,8,66.216,different,viewing,bedroom,58,9,Janie,[Do you want to listen to it again?] *whispers* No light switch. [We are gonna play it again.] No! [Okay. Okay. That's your answer.],*no response*,NA,include,parent,Julio,incorrect_response
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,0,25.027,no_answer,container,cup,83,1,Janie,"[Okay, you can give it your best guess.] I don't have a guess. [Okay.]",*no response*,NA,include,parent,Julio,incorrect_response
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,1,52.876,no_answer,container,bucket,83,2,Janie,"[I can replay that question if you want.] I know it. [Okay.] [Okay, do you want to just say what you're thinking?] Umm, um... [You don't know?] Em.",*no response*,NA,include,parent,Julio,incorrect_response
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,2,74.733,similar,container,potato,83,3,Janie,"Replay it. Umm. Which one is the one with three bags? [You mean what's the person's name?] Em. [Maybe that was Tom. Maybe Barney was the first one, but I'm--] Tom, I think it was Tom. Maybe Tom didn't have any potatoes.",*no response*,NA,include,parent,Julio,target_solution
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,3,36.91,no_answer,viewing,cow,83,4,Janie,I have no idea.,*no response*,NA,include,parent,Janie,incorrect_noresponse
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,4,38.225,no_answer,viewing,keys,83,5,Janie,There is no response.,*no response*,NA,include,parent,Janie,incorrect_noresponse
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,5,40.973,similar,viewing,bedroom,83,6,Janie,"The windows were open , and there were still light outside.",*no response*,NA,include,parent,Janie,target_solution
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,6,29.858,no_answer,gender,teacher,83,7,Janie,I have no idea.,*no response*,NA,include,parent,Julio,incorrect_noresponse
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,7,30.832,similar,gender,basketball,83,8,Janie,There were no boys on the team. [What's on the team instead?] Girls.,*no response*,NA,include,parent,Julio,target_solution
589f0980-027c-46d1-b47b-398e039b35e3,public,yes,m,en,3UFBBQ,8,19.424,similar,gender,firefighter,83,9,Janie,They are brother and sister.,*no response*,NA,include,parent,Julio,target_solution
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,0,32.928,different,viewing,cow,60,1,Janie,That they have a very good eyesight.,*no response*,NA,include,parent,Janie,incorrect_response
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,1,35.204,different,viewing,bedroom,60,2,Janie,That he was close enough to reach the light switch.,*no response*,NA,include,parent,Janie,incorrect_response
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,2,39.106,similar,viewing,keys,60,3,Janie,Because they were out in the middle and the sun is shining enough that she could see it.,Yeah! I was right! RIght mommy? [Mm-hmm.],NA,include,parent,Janie,target_solution
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,3,20.039,different,container,cup,60,4,Janie,Because the lid was on.,*no response*,NA,include,parent,Julio,incorrect_response
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,4,25.401,different,container,bucket,60,5,Janie,Because it landed on how it should.,*smiles* It's not really right.,NA,include,parent,Julio,alternative_solution
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,5,34.835,similar,container,potato,60,6,Janie,"Because one, because the one that weighs more, it has way more stuff than the one with, one with three bags. They barely have any stuff, or just...",Ha! I was right because there was more stuff.,NA,include,parent,Julio,target_solution
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,6,25.674,different,gender,basketball,60,7,Janie,"Because the other team keep though forgetting which, hoop was it their team, scoring in the wrong one.",*no response*,NA,include,parent,Janie,incorrect_response
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,7,46.634,different,gender,teacher,60,8,Janie,[Did you hear it?] Um no. *his sister asked her mom to blow the balloon* Because the artist doesn't remember,*no response*,NA,include,parent,Janie,alternative_solution
37a1179a-160d-47de-a79d-5f6aa0a49be9,private,yes,m,en,NBCZQL,8,17.122,similar,gender,firefighter,60,9,Janie,Because the other one is a girl.,"Ah, I was right!",NA,include,parent,Janie,target_solution
e4bd1aea-66c2-499e-9e3d-2628cabd6ce8,public,yes,f,en,XPH5JT,0,71.477,no_answer,gender,teacher,67,1,Janie,"[What do you think? Let's do it again.] *whispers* [It's a ""how"" question, not a ""yes"" or a ""no"" question.] *whispers* [You don't know how?] Em-hmm.",[Hm.],NA,include,parent,Janie,incorrect_noresponse
