child_hashed_id,transcriber_id,video_duration,trial_num,question_set,question_id,riddle_start_time,riddle_stop_time,response_start_time,response_transcript,feedback_start_time,feedback_stop_time,feedback_transcript,trial_exclusion_reason,who_judged_response_similarity_during_feedback?,transcriber_comments,child_gender,age_months,child__language_list,response_category,parentCode
CTHKYK,Janie,15:28,6,viewing,keys,"09:21, 09:52","09:45, 10:17",09:50,Oh I need to replay because mama was talking. *replays question* Because outside it was light.,10:29,10:58,"[Good. So you didn't yeah, that's good. So you say, try to say something similar.] *unclear audio* [It's the one that says similar. We're always going to like it.] *pause* [Did you click it?] Yes.",include,parent,NA,f,61,en cmn vi,target_solution,similar
CTHKYK,Janie,15:28,7,gender,firefighter,"11:16, 11:33","11:29, 11:47",11:47,Because the smaller ones are sisters.,12:04,12:21,"[Good job! You got it! you said something similar. Good job, smart girl.]",include,parent,NA,f,61,en cmn vi,target_solution,similar
CTHKYK,Janie,15:28,8,gender,teacher,"12:36, 13:04","12:53, 13:22",12:55,"Because the teacher is wrong. [Hold on, can you replay?] *replays question* Because the teacher is wrong.",13:29,13:55,"[Hmm, something different. So the kindergarten teacher was a man. That's why.]",include,parent,NA,f,61,en cmn vi,incorrect_response,different
CTHKYK,Janie,15:28,9,gender,basketball,"14:16, 14:42","14:27, 14:53",14:28,"Because the friends practice. [No, why don't you listen to it again? Make sure you understand it.] *replays question* It's because the boy, the boy didn't practice, and all the other teams did practice.",15:10,15:28,[Does that make sense? It's a team where there's boys and girls playing together.],include,parent,NA,f,61,en cmn vi,incorrect_response,different
LL46ZA,Julio,08:05,1,container,potato,00:38,00:52,00:49,"[Do you have any guess?] No [Do you want to hear it again?] No [You don't want to hear the questions?] I just, like, when I say hear again you can just say it for me [Well I have to... I can't repeat it, I have to play it how they want] But it says right there [What?] It says right there. there [No, that's instructions. Do you want to listen to it again?] No [Can you make a guess?] No",01:25,01:36,*no reaction*,include,parent,NA,f,77,en,incorrect_noresponse,no_answer
LL46ZA,Julio,08:05,2,container,cup,01:50,02:04,02:10,Maybe the cup just has reflection [Okay],02:13,02:25,"[Ooh, interesting]",include,parent,NA,f,77,en,incorrect_response,different
LL46ZA,Julio,08:05,3,container,bucket,02:36,02:52,02:50,"The water didn't tilt, its is off [What?] The water didn't tilt like that. It just went like straight down. [Ohh, okay]",03:02,03:15,But he said it did! [I think he just said he was holding a bucket],include,parent,NA,f,77,en,incorrect_response,different
LL46ZA,Julio,08:05,4,viewing,cow,03:24,03:49,03:52,Outside his window,03:54,04:04,*no reaction*,include,parent,NA,f,77,en,incorrect_response,different
LL46ZA,Julio,08:05,5,viewing,bedroom,04:16,04:39,04:38,"He probably used like a little stick, and then like, have the light switch [Okay]",04:47,04:59,*no reaction*,include,parent,"Participant feedback on the design while doing the study at minute 05:00: ""Mom, which guy do you like the most? I like the penguin best. [I think the penguin or the bear is pretty cute] I think penguin or deer [The deer is cute too]",f,77,en,incorrect_response,different
LL46ZA,Julio,08:05,6,viewing,keys,05:18,05:42,05:45,Daytime still [Huh?] Daytime. Daytime still.,05:52,05:59,[Good one!],include,parent,NA,f,77,en,target_solution,similar
LL46ZA,Julio,08:05,7,gender,firefighter,06:09,06:22,06:23,I don't know [Do you want to guess?] *shakes head* [Do you want to listen to it again?] No,06:31,06:40,*no reaction*,include,parent,NA,f,77,en,incorrect_noresponse,no_answer
LL46ZA,Julio,08:05,8,gender,basketball,06:53,07:05,07:06,Because they were bad.,07:10,07:20,*no reaction*,include,parent,NA,f,77,en,incorrect_response,different
LL46ZA,Julio,08:05,9,gender,teacher,07:33,07:51,07:51,He's not telling the truth,07:57,08:05,*no reaction*,include,parent,NA,f,77,en,incorrect_response,different
EULNXB,Kacper,11:13,1,container,potato,"00:45, 01:15","01:00, 01:30",01:31,"It can be like- [Talk loud, so they can hear you.] It can be like they can both have the same amount as each other. [Okay.]",01:44,01:58,"What is that? What did they say? [It's just asking me what you said. *pause* If you don't like it and you don't wanna do it, you just have to tell me.] What Mom? [I just said that if you don't like it and you don't wanna do it, you just have to tell me.]",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,2,container,cup,02:20,02:34,02:37,"Uhm.. maybe, it didn't have anything in it? Maybe it didn't have anything in it?!!!",02:46,03:01,Mommy...,include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,3,container,bucket,03:27,03:42,03:33,"It could be like, he didn't drop any water, since the lid was shut. [Okay.]",03:55,04:07,"*smiles* Mommy, is that what I said? [No, you said the lid was shut.] Oh yeah...",include,parent,NA,f,75,en,alternative_solution,different
EULNXB,Kacper,11:13,4,viewing,bedroom,04:26,04:50,04:51,"Because, he got in a- he got in quick. He got in there quick. I mean, I forget how *unclear audio*.",05:06,05:22,"Mom, was that what I *uncler audio*. Oh my, yes!",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,5,viewing,keys,05:40,06:05,06:05,"How could she see her keys? Oh, because she had light. And she had eyes.",06:14,06:28,"Is that what I said? [No.] It's like the same. Penguin! [Honey, you have to click next]",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,6,viewing,cow,06:42,07:07,07:11,"Cause had eyes that have camera. And have like a lot like, it has like its phone like to see it in the back.",07:22,07:42,"Mom, do I have another one? [Yes.] Okay.",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,7,gender,basketball,07:56,08:07,08:09,"Because like, cause she, he might have been bad at it? [You wanna be done?] No.",08:22,08:50,"*claps* Do I hit the middle one? [Yes, you hit the middle one, you said something different one.]",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,8,gender,firefighter,09:09,09:23,09:23,"Because he might be older than the other one, maybe?",09:37,09:53,"I said something different, so, the middle one, right mom? [Yes]",include,parent,NA,f,75,en,incorrect_response,different
EULNXB,Kacper,11:13,9,gender,teacher,10:15,10:32,10:33,"It's because like, one sister, had another sister, and the other sister, didn't have sister.",10:47,11:13,"Is that what I said, Mom? [Uhm, no.] Should I hit the middle one? [Yes.]",include,parent,NA,f,75,en,incorrect_response,different
5G6D65,Kacper,11:55,1,viewing,keys,00:40,01:05,01:06,"[You have to answer- Yeah- I press the button, you answer the question] With the light. The light [You answer loudly so they can hear you.] With the light. [With the light?] Yes.",01:23,01:50,"He saw the keys cause the sun was still out. Which one is that? [So you said something similar. Focus, okay? We're gonna focus and we're not gonna mess with our *unclear audio* Because we got to listen to everything that they're saying so we can answer it the best way we can, okay? Okay, V? Okay, I'm gonna press next so we'll have our listening ears]",include,parent,NA,f,68,en es,incorrect_response,similar
5G6D65,Kacper,11:55,2,viewing,bedroom,02:21,02:45,02:47,"[I press the button; you have to answer in a few words.] Because it was- was, on the other side. [Mommy presses the button in this one.]",03:01,03:16,"*no reaction* Something similar. [She needs to focus, she needs to focus. You need to go up. Thank you. Are you ready for the next question?] Yes. [Let's really pay attention so we can hear.]",include,parent,The parent is talking with someone out of sight,f,68,en es,incorrect_response,different
5G6D65,Kacper,11:55,3,viewing,cow,"03:36, 04:10","04:01, 04:35",04:03,I don't know. [You wanna listen to it again?] Yes. We are gonna try that. *replays question* Cause it was daytime. Daytime.,04:41,05:07,"*high five* [Child said something similar.] Why similar? I did it right. [It's either similar or different or child did not answer. Similar is he closest thing to you did it just the same as they did it. Pigs, next. Ready?] I want the penguin.",include,parent,NA,f,68,en es,target_solution,similar
5G6D65,Kacper,11:55,4,gender,basketball,05:22,05:34,05:37,"I don't know. [You wanna listen to it again?] No. You can just click it next one, click the 'I didn't answer'. Just click that I didn't know.",05:47,06:13,"[Hmh.] So which, wait mommy - which one?- [I clicked child did not answer.] Wait, so which ones were the other ones? [The Child said something similar, or the child said something different.]",include,parent,NA,f,68,en es,incorrect_noresponse,no_answer
5G6D65,Kacper,11:55,5,gender,teacher,"06:25, 06:53","06:42, 07:10",06:47,"[Okay, mommy presses it.] Come on, try to press that. *pause* Because they didn't know *unclear audio* [Because they didn't know?] Because the boy didn't know - the artist. [The artist didn't know she was his sister? That's what you said? The artist didn't know?] *nods*",07:28,07:42,[Ohh.] *no reaction*,include,parent,NA,f,68,en es,incorrect_response,different
5G6D65,Kacper,11:55,6,gender,firefighter,07:53,08:07,08:08,"Because the older one's the older one, the younger one's the younger one. [Okay.]",08:16,08:28,"[They're sisters, not brothers.]",include,parent,NA,f,68,en es,incorrect_response,different
5G6D65,Kacper,11:55,7,container,potato,"08:42, 09:04","08:57, 09:18",08:58,I don't know. [You wanna try listen to it again?] Yes. *replays question* Just click I didn't answer. [You don't wanna try to guess?] No. It's too hard. [Too hard?],09:28,09:39,"Oh, that's why. [That's fine. What animal is that?] Deer.",include,parent,NA,f,68,en es,incorrect_noresponse,no_answer
5G6D65,Kacper,11:55,8,container,cup,"09:56, 10:28","10:10, 10:42",10:12,"Because it wasn't- cause it, cause it wasn't full, cause it wasn't full. Just say the child didn't answer cause the child did say it was full. [Okay, do you want to listen to it again? See if you can figure it out.] Yes. *replays question* Cause- Cause it was empty. [Cause it was empty.] Cause it was empty.",10:52,11:07,"Just say, similar? [It could]",include,parent,NA,f,68,en es,incorrect_response,different
5G6D65,Kacper,11:55,9,container,bucket,11:22,11:38,11:39,Because it was empty.,11:43,11:55,That's right! *high five* Just say it was similar. [Yes.],include,parent,NA,f,68,en es,target_solution,similar
HPBLCY,Cecilia,08:54,1,container,potato,00:39,00:54,00:13,[you have to decide...]*unclear video* papa...Pink...rabbit. [How?]*no reaction*,00:58,01:10,*no reaction*,include,parent,NA,f,47,en uk,incorrect_noresponse,no_answer
HPBLCY,Cecilia,08:54,2,container,cup,01:28,01:42,01:42,"[How soon, huh? How did the tissue not get wet?] Because she dropped the tissue, because she cried then.",01:55,02:09,*no reaction* *drink water*,include,parent,NA,f,47,en uk,incorrect_response,different
HPBLCY,Cecilia,08:54,3,container,bucket,02:26,02:41,02:42,"[How?]Because, I don't know, because maybe the baby was so hungry and mommy called her babies.",02:55,03:04,*smile*,include,parent,NA,f,47,en uk,incorrect_response,different
HPBLCY,Cecilia,08:54,4,gender,teacher,03:16,03:33,03:34,"[How, how could he have no sisters?] I don't know, mom.",03:39,03:49,*no reaction*,include,parent,NA,f,47,en uk,incorrect_noresponse,different
HPBLCY,Cecilia,08:54,5,gender,basketball,04:01,04:13,04:10,"This is monkey, mom, monkey.[How? Suga, they're asking you. How could it be?] No,Hmm*fussy*[Hmm? How could it be?]Uh, I don't know, mom. [You wanna listen again?] No, no, no, no, no. *clicks next*",04:33,04:48,[Girls made the points] *no reaction*,include,parent,NA,f,47,en uk,incorrect_noresponse,different
HPBLCY,Cecilia,08:54,6,gender,firefighter,05:00,05:14,04:54,"Penguin. Hmmm...[How could this be?Hmm?] I don't know, I don't try.*click next*",05:18,05:28,*no reaction*,include,parent,NA,f,47,en uk,incorrect_noresponse,different
HPBLCY,Cecilia,08:54,7,viewing,keys,05:41,06:05,06:05,"[How can't she see her keys?] I don't know. [No, you could guess.what do you think?]Hmm*fussy* [how did she find her keys?]She found in the car. [Okay]",06:17,06:25,[the sun was out] hidden,include,parent,NA,f,47,en uk,incorrect_response,different
HPBLCY,Cecilia,08:54,8,viewing,cow,06:46,07:11,07:10,"*murmuring* [how could the driver see the cow?]I don't know.[No, if he was driving, how did he see the cow?]mama...[you tell me, what do you think so]mommy. [Hmmm?what do you think]I don't know mommy. *click next*",07:27,07:45,"[you are driving there with your sun]*fussy*no,no,no[this one, this one, this one. good]",include,parent,NA,f,47,en uk,incorrect_noresponse,no_answer
HPBLCY,Cecilia,08:54,9,viewing,bedroom,08:03,08:27,07:50,"[you can do it]No.*foreign language*[Hit them]Oh, yeah.*shakes head*[How did he get into bed? Suga?before it turned dark, huh?]Maybe she, she's sleeping during the water. [during the what?]yeah, water.[okay]",08:40,08:54,*distraction* *no reaction*,include,parent,NA,f,47,en uk,incorrect_response,different
4VXDGX,Janie,11:28,1,gender,firefighter,"00:38, 01:24","00:52, 01:37",00:59,"*shrugs and looks at mom* [There's no way I'm going to answer this, try to guess.] *shrugs* [Do you have a guess? Do you want to listen to the question again?] *replays question* Huh? *shrugs* [Any ideas?]",01:58,02:14,[We're going to go next.],include,parent,NA,f,77,en ml,incorrect_noresponse,no_answer
4VXDGX,Janie,11:28,2,gender,basketball,"02:31, 03:07","02:42, 03:19",02:45,Hmm.. *shrugs* [Take a guess.] Don't know. [Listen again.] *replays question* I don't know. [Take a guess.] I don't know.,03:35,03:46,"[Okay, next question.]",include,parent,NA,f,77,en ml,incorrect_noresponse,no_answer
4VXDGX,Janie,11:28,3,gender,teacher,"04:01, 04:49","04:18, 05:07",04:20,"I completely don't know this. [You wanna take a guess?] Okay. [What's your guess?] Hmm... [Do you want to listen again?] Uh-huh. [*replays question*] I'm still confused. [You wanna take a guess?] Hmm... [If you don't know, you can press next.]",05:30,05:47,What does that mean? [What am I clicking? It says child did not answer.],include,parent,NA,f,77,en ml,incorrect_noresponse,no_answer
4VXDGX,Janie,11:28,4,viewing,cow,05:57,06:22,06:24,"Because.... because, because it wasn't dark?",06:36,06:50,"What's this? [Child said something different. Wait, actually you said the same thing. Ah, you got it right. Sorry, I picked the wrong question.]",include,parent,NA,f,77,en ml,target_solution,different
4VXDGX,Janie,11:28,5,viewing,bedroom,07:04,07:28,07:28,I don't know. Because he kind of felt like where he was when he was in bed.,07:38,07:54,What did that say? [You said something similar?] Yes.,include,parent,not clear,f,77,en ml,incorrect_response,similar
4VXDGX,Janie,11:28,6,viewing,keys,08:07,08:31,08:32,Because he looked down.,08:36,08:47,[Different?] *nods*,include,parent,NA,f,77,en ml,incorrect_response,different
4VXDGX,Janie,11:28,7,container,potato,08:58,09:13,09:17,"Um, the other bag is heavy and the other bag is lighter.",09:26,09:39,*no reaction*,include,parent,NA,f,77,en ml,alternative_solution,similar
4VXDGX,Janie,11:28,8,container,bucket,09:53,10:09,10:09,Because... *unclear audio* have another.,10:13,10:25,Yes!,include,parent,Double-checked: child's response is unclear audio,f,77,en ml,incorrect_response,similar
4VXDGX,Janie,11:28,9,container,cup,10:43,10:57,11:09,Because...I don't know.,11:17,11:29,*no reaction*,include,parent,NA,f,77,en ml,incorrect_noresponse,no_answer
6THYHA,Julio,15:45,1,viewing,cow,00:47,01:12,01:15,Because it's high,01:21,01:40,[Child said something different. Next],include,child,NA,f,73,en fr ru,incorrect_response,different
6THYHA,Julio,15:45,2,viewing,keys,01:57,02:21,02:20,"Because it ligthed again [Because?] Because it ligthed again [Lighted?] Maybe she put her head down? [What do you mean like... Lighter? What did you say?] I? [Yeah] Cause she put her head down, or because she, hmm, she, she [Okay, you said something different, so we say child said something different] I said, yeah, I did",02:39,03:13,*no reaction*,include,child,NA,f,73,en fr ru,incorrect_response,different
6THYHA,Julio,15:45,3,viewing,bedroom,"03:27, 03:58, 05:18","03:51, 04:22, 05:42",03:53,"How he went? [Yeah, how he went... We are gonna replay. Let's replay. He got in bed before the room turned dark. Do you want to replay?] No, thank you [You can think out loud] Because it was the night and he was going quickly to his bed [Because he thought it was the night?] No, because it was. It was almost the night [It was almost the night?] Yes [Meaning?] So he went quickly into his bead [Let's replay one more time] Because he run? [You want to listen one more time?] No [Because he ran? Because he ran, so, because he ran, he went to bed before the room turned black?] Yes",06:02,06:21,That's why I say for the first question. I said that for the first question.,include,child,NA,f,73,en fr ru,target_solution,different
6THYHA,Julio,15:45,4,container,bucket,06:34,06:49,06:50,Because he didn't put water in it,06:55,07:06,Yes! Yes! Yes!,include,child,NA,f,73,en fr ru,target_solution,similar
6THYHA,Julio,15:45,5,container,cup,"07:21, 07:42, 08:03","07:34, 07:56, 08:17",07:36,Was there water in the cup? [Let's replay] Because it didn't fall in the cup [Let's replay one more time] Because there were some things to protect it [SOmething to protect it? Go next],08:33,08:50,What?! [Different. Let's go to the next one],include,child,NA,f,73,en fr ru,incorrect_response,different
6THYHA,Julio,15:45,6,container,potato,"09:03, 09:31, 11:28","09:17, 09:45, 11:42",09:25,"Because he has a feather bag? [Let's replay] *fussy* [Do you want to replay?] *shakes head* Because he put it, other fruits in his bag [Other fruits? Yeah, what kind of fruits he put in his bag?] Tomato? Other food! [Other food?] Yes, tomato [So, because he put other food then what] Because he has the same, the same, hm... The same size [Same size? But...] But what? [Okay, okay, that's good. So, because he put different food inside, so it has the same size? But...] What? [Okay, you want to replay or that's it?] Replay [Same size] I don't understand [You don't understand? Okay. Okay. We move next]",11:50,12:05,*no reaction*,include,child,NA,f,73,en fr ru,alternative_solution,different
6THYHA,Julio,15:45,7,gender,teacher,12:18,12:36,12:40,Because she looks like her sister [Oh. The next?] Yes.,12:49,13:05,*no reaction*,include,child,NA,f,73,en fr ru,incorrect_response,different
6THYHA,Julio,15:45,8,gender,firefighter,"13:23, 13:51","13:36, 14:04",13:39,"I don't understand [Replay] So the little brother, is not the brother of the big brother [Replay. Two firefighters] Because he's too small? [Okay, next]",14:12,14:23,This is all the same!,include,child,NA,f,73,en fr ru,incorrect_response,different
6THYHA,Julio,15:45,9,gender,basketball,"14:40, 15:02","14:52, 15:14",14:55,Because they did more goals? [They did more goals? Let's replay] Because only the one that said who has the boys... Only one person did all the goals [Do you want to replay again?] No [Ok],15:32,15:45,That's what I said!,include,child,NA,f,73,en fr ru,incorrect_response,different
SHAEAP,Jiayi,07:45,1,viewing,bedroom,00:39,01:03,01:06,[How did Timmy get in bed before the room got dark?] *shake head* I don't know. [You can try to just guess] I don't know. [You wanna try?] Too hard.,01:18,01:31,*no reaction*,include,parent,NA,m,75,en,incorrect_noresponse,no_answer
SHAEAP,Jiayi,07:45,2,viewing,cow,01:46,02:11,02:02,I don't know how to do it. *shake head* *unclear audio* [*unclear audio*],02:13,02:24,Right. *pause*  I do not.,include,child,NA,m,75,en,incorrect_noresponse,no_answer
SHAEAP,Jiayi,07:45,3,viewing,keys,02:39,03:03,02:29,"I don't *unclear audio* [Attention.*unclear audio* Just guess.] It's one to be hard ""..."" [How could she see her keys?] a light. [there is a light?] No.",03:12,03:22,"[The sun is still out.] *pause* Mommy, it's so awkward. [Still a few more.] It's so hard, right? [Just the same.]",include,parent,NA,m,75,en,incorrect_response,similar
SHAEAP,Jiayi,07:45,4,gender,firefighter,03:32,03:46,03:46,"[How could this be?] *pause* [Any guess? Guess!] I can't. [Try.] I don't know. Too hard. [Okay. Listen, listen]",03:57,04:07,*unclear audio* [*unclear audio*],include,parent,NA,m,75,en,incorrect_noresponse,no_answer
SHAEAP,Jiayi,07:45,5,gender,teacher,04:20,04:37,04:38,[How could it be? Do you know?] Everything is so hard.,04:46,04:55,[The kindergartener is your brother.] Everything is so hard. [Listen to them.] I finished.,include,parent,NA,m,75,en,incorrect_noresponse,no_answer
SHAEAP,Jiayi,07:45,6,gender,basketball,05:05,05:17,05:18,[How can this be?] They win? [You win.],05:22,05:33,I don't want to do it. [Only three more. Look. Just three more to go.],include,parent,NA,m,75,en,incorrect_response,different
SHAEAP,Jiayi,07:45,7,container,cup,05:43,05:57,05:57,I don't like to do it. [It's hard.] It's so hard. [*unclear audio*],06:03,06:17,[How could that be? Any ideas?] There was no water. [Hmm.],include,parent,NA,m,75,en,incorrect_noresponse,different
SHAEAP,Jiayi,07:45,8,container,bucket,06:30,06:45,06:38,*covers his ear* I don't want to do it. *Pause* *unclear audio* [How could it be? You know?],06:54,07:03,No! It's so hard. *Pause* It's too hard. *Pause* [The last one.],include,parent,NA,m,75,en,incorrect_noresponse,no_answer
SHAEAP,Jiayi,07:45,9,container,potato,07:17,07:32,07:33,I don't know. [You do?] No!,07:35,07:45,Everything is so hard.,include,parent,NA,m,75,en,incorrect_noresponse,no_answer
4A6TZ7,Janie,14:10,1,viewing,bedroom,"00:41, 01:19","01:05, 01:43",01:13,It was um... [Let's replay. Listen.] Byyyy.... going fast into his bed.,02:01,02:23,*no response*,include,unclear,NA,m,56,en so,incorrect_response,different
4A6TZ7,Janie,14:10,2,viewing,cow,"02:46, 02:52, 03:01, 03:41, 04:08","03:26, 04:07, 04:33",03:32,By using his flashlight. With his flashlight.,04:40,04:52,*no response*,include,child,NA,m,56,en so,incorrect_response,different
4A6TZ7,Janie,14:10,3,viewing,keys,05:05,05:29,05:39,With her... flashlight,05:52,06:05,*humming*,include,unclear,NA,m,56,en so,incorrect_response,different
4A6TZ7,Janie,14:10,4,container,potato,06:22,06:37,06:42,Because... Barney has more bags than the other guy.,06:54,07:25,*no response*,include,unclear,NA,m,56,en so,incorrect_response,similar
4A6TZ7,Janie,14:10,5,container,cup,07:40,07:54,08:02,Because it was not filled up with water.,08:26,08:57,*no response*,include,unclear,NA,m,56,en so,target_solution,no_answer
4A6TZ7,Janie,14:10,6,container,bucket,09:09,09:25,09:29,Because it was not filled up with water.,09:36,10:07,*no response*,include,unclear,NA,m,56,en so,target_solution,no_answer
4A6TZ7,Janie,14:10,7,gender,basketball,10:20,10:32,10:36,I don't know.,10:37,11:17,*no response*,include,unclear,NA,m,56,en so,incorrect_noresponse,no_answer
4A6TZ7,Janie,14:10,8,gender,firefighter,11:44,11:57,12:30,"No, it's not done. I just didn't need that. [Okay, so let's do this.] Just do one of the rest and then... [Great stuff.] [Okay, what do you say?] Umm... [What's the question?]",12:02,13:16,*no response*,include,unclear,NA,m,56,en so,incorrect_noresponse,no_answer
4A6TZ7,Janie,14:10,9,gender,teacher,13:33,13:50,13:52,[How could this be?] Emm... Because it's the brother.,13:53,14:10,*no response*,include,unclear,NA,m,56,en so,target_solution,no_answer
cDE4Q4,Janie,08:35,1,viewing,cow,00:38,01:04,01:12,"Because you e.... because some people can sleep in the dark, see in the dark.",01:22,01:36,*looks at mom*,include,parent,NA,m,82,en,incorrect_response,different
cDE4Q4,Janie,08:35,2,viewing,bedroom,01:51,02:15,02:23,*looks at mom and around the room* [You have to say it and you have to guess.] Thinking. [Okay. Or I can also replay.] He was very fast.,02:42,02:55,*no response*,include,parent,NA,m,82,en,incorrect_response,different
cDE4Q4,Janie,08:35,3,viewing,keys,03:11,03:35,03:37,"Because it wasn't night, it was day!",03:40,03:49,*smiles*,include,parent,NA,m,82,en,target_solution,similar
cDE4Q4,Janie,08:35,4,container,potato,03:59,04:13,04:15,Because one bag has bigger potatoes than the other.,04:21,04:32,*smiles*,include,parent,NA,m,82,en,alternative_solution,different
cDE4Q4,Janie,08:35,5,container,cup,04:49,05:03,05:06,Because the sippy cup wasn't actually full.,05:10,05:24,*smiles* Wahh.,include,parent,NA,m,82,en,incorrect_response,different
cDE4Q4,Janie,08:35,6,container,bucket,05:34,05:50,05:51,Because it was full of something else.,05:55,06:07,Emm?,include,parent,NA,m,82,en,alternative_solution,similar
cDE4Q4,Janie,08:35,7,gender,basketball,06:17,06:29,06:30,Because the girls were better.,06:40,06:51,*no response*,include,parent,NA,m,82,en,incorrect_response,similar
cDE4Q4,Janie,08:35,8,gender,teacher,07:04,07:21,07:23,Because she is lying?,07:26,07:37,*smiles*,include,parent,NA,m,82,en,alternative_solution,different
cDE4Q4,Janie,08:35,9,gender,firefighter,07:51,08:04,08:08,Mm-hmm. I don't know. [Do you want to guess?] Mm-hmm. [Are you sure?] Mm-hmm. [It's okay if it's not right.],08:25,08:35,*no response*,include,parent,NA,m,82,en,incorrect_noresponse,no_answer
RdLQF3,Janie,09:09,1,container,bucket,00:42,00:58,01:00,"[Yeah, how could that be?] Hmm... [Okay.]",01:05,01:31,It didn't have any water.,include,parent,NA,m,81,en,incorrect_noresponse,no_answer
RdLQF3,Janie,09:09,2,container,potato,01:47,02:02,02:02,[So how can this be? You gotta answer the question. Don't press next think.] Because he has four bags.,02:25,02:37,Uh.,include,parent,NA,m,81,en,incorrect_response,different
RdLQF3,Janie,09:09,3,container,cup,02:50,03:04,03:06,Oh! It wasn't full.,03:15,03:29,[Hmm.] Ugh.,include,parent,NA,m,81,en,incorrect_response,similar
RdLQF3,Janie,09:09,4,viewing,cow,03:40,04:06,04:06,Umm... because it wasn't foggy.,04:20,04:35,"Hm, close.",include,parent,NA,m,81,en,incorrect_response,different
RdLQF3,Janie,09:09,5,viewing,keys,04:50,05:14,05:14,"Did they say it was out night? [I don't know, honey. I didn't listen. It's you who are supposed to be listening.] Because it was the day.",05:26,05:37,"[Good job, buddy.]",include,parent,NA,m,81,en,target_solution,similar
RdLQF3,Janie,09:09,6,viewing,bedroom,05:48,06:12,06:13,Hmm. He... one.,06:19,06:32,"I'm bad at it. [It's okay, please just sit on the seat so that you can see.]",include,parent,NA,m,81,en,incorrect_response,different
RdLQF3,Janie,09:09,7,gender,firefighter,06:43,06:56,07:05,The younger one is his cousin?,07:12,07:23,[Hmm.],include,parent,NA,m,81,en,incorrect_response,different
RdLQF3,Janie,09:09,8,gender,basketball,07:37,07:49,07:52,What is it? [Hey you're gonna answer. Why do you think? Why didn't any boys score?] Because the girls... because the other team kept steering the ball from them.,08:08,08:20,[The first thing you were gonna say was right.],include,parent,NA,m,81,en,target_solution,different
RdLQF3,Janie,09:09,9,gender,teacher,08:35,08:52,08:53,Because she forgot? [She doesn't have a sister.],08:59,09:09,*no response*,include,parent,NA,m,81,en,alternative_solution,different
NBCZQL,Janie,08:45,1,viewing,cow,00:38,01:03,01:04,That they have a very good eyesight.,01:13,01:23,*no response*,include,parent,NA,m,60,en,incorrect_response,different
NBCZQL,Janie,08:45,2,viewing,bedroom,01:40,02:04,02:05,That he was close enough to reach the light switch.,02:16,02:27,*no response*,include,parent,NA,m,60,en,incorrect_response,different
NBCZQL,Janie,08:45,3,viewing,keys,02:41,03:05,03:06,Because they were out in the middle and the sun is shining enough that she could see it.,03:20,03:28,Yeah! I was right! RIght mommy? [Mm-hmm.],include,parent,NA,m,60,en,target_solution,similar
NBCZQL,Janie,08:45,4,container,cup,03:38,03:52,03:57,Because the lid was on.,03:58,04:09,*no response*,include,parent,NA,m,60,en,incorrect_response,different
NBCZQL,Janie,08:45,5,container,bucket,04:20,04:36,04:37,Because it landed on how it should.,04:46,04:55,*smiles* It's not really right.,include,parent,NA,m,60,en,alternative_solution,different
NBCZQL,Janie,08:45,6,container,potato,05:05,05:20,05:20,"Because one, because the one that weighs more, it has way more stuff than the one with, one with three bags. They barely have any stuff, or just...",05:41,05:50,Ha! I was right because there was more stuff.,include,parent,NA,m,60,en,target_solution,similar
NBCZQL,Janie,08:45,7,gender,basketball,06:01,06:13,06:15,"Because the other team keep though forgetting which, hoop was it their team, scoring in the wrong one.",06:28,06:38,*no response*,include,parent,NA,m,60,en,incorrect_response,different
NBCZQL,Janie,08:45,8,gender,teacher,"07:07, 07:29","07:25, 07:46",07:30,[Did you hear it?] Um no. *his sister asked her mom to blow the balloon* Because the artist doesn't remember,07:54,08:03,*no response*,include,parent,NA,m,60,en,alternative_solution,different
NBCZQL,Janie,08:45,9,gender,firefighter,08:17,08:31,08:30,Because the other one is a girl.,08:35,08:45,"Ah, I was right!",include,parent,NA,m,60,en,target_solution,similar
3UFBBQ,Janie,09:58,1,container,cup,00:39,00:53,00:58,"[Okay, you can give it your best guess.] I don't have a guess. [Okay.]",01:04,01:16,*no response*,include,parent,NA,m,83,en,incorrect_response,no_answer
3UFBBQ,Janie,09:58,2,container,bucket,01:31,01:47,01:56,"[I can replay that question if you want.] I know it. [Okay.] [Okay, do you want to just say what you're thinking?] Umm, um... [You don't know?] Em.",02:24,02:34,*no response*,include,parent,NA,m,83,en,incorrect_response,no_answer
3UFBBQ,Janie,09:58,3,container,potato,"02:46, 03:09","03:01, 03:23",03:06,"Replay it. Umm. Which one is the one with three bags? [You mean what's the person's name?] Em. [Maybe that was Tom. Maybe Barney was the first one, but I'm--] Tom, I think it was Tom. Maybe Tom didn't have any potatoes.",04:01,04:12,*no response*,include,parent,NA,m,83,en,target_solution,similar
